<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2025.01.16,02:00:00,113213.226619718,113239.430559496,113206.519938016,113238.591408451,2846,0,2846
2025.01.16,02:15:00,113238.591408451,113274.208549979,113238.591408451,113263.956197183,2847,0,2847
2025.01.16,02:30:00,113263.956197183,113289.841245452,113263.956197183,113289.320985915,2848,0,2848
2025.01.16,02:45:00,113289.320985915,113324.07001805,113289.320985915,113314.685774648,2849,0,2849
2025.01.16,03:00:00,113314.685774648,113349.088861581,113314.685774648,113340.05056338,2850,0,2850
2025.01.16,03:15:00,113340.05056338,113377.313942254,113340.05056338,113365.415352113,2851,0,2851
2025.01.16,03:30:00,113365.415352113,113391.870884255,113365.415352113,113390.780140845,2852,0,2852
2025.01.16,03:45:00,113390.780140845,113418.420641516,113390.780140845,113416.144929577,2853,0,2853
2025.01.16,04:00:00,113416.144929577,113444.313534052,113416.144929577,113441.50971831,2854,0,2854
2025.01.16,04:15:00,113441.50971831,113467.613956371,113441.50971831,113466.874507042,2855,0,2855
2025.01.16,04:30:00,113466.874507042,113500.085068451,113465.881694319,113492.239295775,2856,0,2856
2025.01.16,04:45:00,113492.239295775,113523.124846096,113489.660225089,113517.604084507,2857,0,2857
2025.01.16,05:00:00,113517.604084507,113550.136691701,113511.820633085,113542.968873239,2858,0,2858
2025.01.16,05:15:00,113542.968873239,113576.130924124,113542.968873239,113568.333661972,2859,0,2859
2025.01.16,05:30:00,113568.333661972,113601.246059765,113568.333661972,113593.698450704,2860,0,2860
2025.01.16,05:45:00,113593.698450704,113627.948947541,113593.698450704,113619.063239437,2861,0,2861
2025.01.16,06:00:00,113619.063239437,113652.022739085,113614.455279905,113644.428028169,2862,0,2862
2025.01.16,06:15:00,113644.428028169,113670.101795267,113637.940606032,113669.792816901,2863,0,2863
2025.01.16,06:30:00,113669.792816901,113697.313298884,113667.730937172,113695.157605634,2864,0,2864
2025.01.16,06:45:00,113695.157605634,113725.452959005,113695.157605634,113720.522394366,2865,0,2865
2025.01.16,07:00:00,113720.522394366,113757.53819661,113720.522394366,113745.887183099,2866,0,2866
2025.01.16,07:15:00,113745.887183099,113778.963022485,113745.887183099,113771.251971831,2867,0,2867
2025.01.16,07:30:00,113771.251971831,113797.412367651,113771.251971831,113796.616760563,2868,0,2868
2025.01.16,07:45:00,113796.616760563,113830.300312026,113794.507076597,113821.981549296,2869,0,2869
2025.01.16,08:00:00,113821.981549296,113851.595432332,113814.66117516,113847.346338028,2870,0,2870
2025.01.16,08:15:00,113847.346338028,113878.688577774,113847.346338028,113872.711126761,2871,0,2871
2025.01.16,08:30:00,113872.711126761,113903.846721056,113865.974970261,113898.075915493,2872,0,2872
2025.01.16,08:45:00,113898.075915493,113927.956765957,113898.075915493,113923.440704225,2873,0,2873
2025.01.16,09:00:00,113923.440704225,113957.335554514,113923.440704225,113948.805492958,2874,0,2874
2025.01.16,09:15:00,113948.805492958,113976.954722874,113945.548355194,113974.17028169,2875,0,2875
2025.01.16,09:30:00,113974.17028169,114002.245329103,113970.707764806,113999.535070423,2876,0,2876
2025.01.16,09:45:00,113999.535070423,114033.381370508,113994.125199561,114024.899859155,2877,0,2877
2025.01.16,10:00:00,114024.899859155,114057.126205443,114019.951591865,114050.264647887,2878,0,2878
2025.01.16,10:15:00,114050.264647887,114077.723178476,114048.40266924,114075.62943662,2879,0,2879
2025.01.16,10:30:00,114075.62943662,114103.434777301,114075.62943662,114100.994225352,2880,0,2880
2025.01.16,10:45:00,114100.994225352,114129.223428493,114098.547125385,114126.359014085,2881,0,2881
2025.01.16,11:00:00,114126.359014085,114154.973798045,114126.359014085,114151.723802817,2882,0,2882
2025.01.16,11:15:00,114151.723802817,114177.86069379,114151.723802817,114177.088591549,2883,0,2883
2025.01.16,11:30:00,114177.088591549,114210.768783771,114177.088591549,114202.453380282,2884,0,2884
2025.01.16,11:45:00,114202.453380282,114228.904790663,114200.2806337,114227.818169014,2885,0,2885
2025.01.16,12:00:00,114227.818169014,114260.501609916,114227.818169014,114253.182957746,2886,0,2886
2025.01.16,12:15:00,114253.182957746,114289.965199424,114249.150417495,114278.547746479,2887,0,2887
2025.01.16,12:30:00,114278.547746479,114314.024739068,114278.547746479,114303.912535211,2888,0,2888
2025.01.16,12:45:00,114303.912535211,114336.721212959,114303.912535211,114329.277323944,2889,0,2889
2025.01.16,13:00:00,114329.277323944,114361.284828071,114328.40024744,114354.642112676,2890,0,2890
2025.01.16,13:15:00,114354.642112676,114388.360572752,114354.642112676,114380.006901408,2891,0,2891
2025.01.16,13:30:00,114380.006901408,114408.389673168,114374.617804539,114405.371690141,2892,0,2892
2025.01.16,13:45:00,114405.371690141,114439.464406971,114401.491590397,114430.736478873,2893,0,2893
2025.01.16,14:00:00,114430.736478873,114463.521976069,114426.259915384,114456.101267606,2894,0,2894
2025.01.16,14:15:00,114456.101267606,114486.488480403,114452.727046845,114481.466056338,2895,0,2895
2025.01.16,14:30:00,114481.466056338,114510.707464273,114481.466056338,114506.83084507,2896,0,2896
2025.01.16,14:45:00,114506.83084507,114536.658445747,114502.425491177,114532.195633803,2897,0,2897
2025.01.16,15:00:00,114532.195633803,114561.264300943,114532.195633803,114557.560422535,2898,0,2898
2025.01.16,15:15:00,114557.560422535,114585.672618889,114550.63176732,114582.925211268,2899,0,2899
2025.01.16,15:30:00,114582.925211268,114614.324619051,114582.925211268,114608.29,2900,0,2900
2025.01.16,15:45:00,114608.29,114616.607341991,114524.758873092,114532.44452381,2901,0,2901
2025.01.16,16:00:00,114532.44452381,114556.253718814,114455.85166852,114456.599047619,2902,0,2902
2025.01.16,16:15:00,114456.599047619,114461.540566679,114367.817468611,114380.753571429,2903,0,2903
2025.01.16,16:30:00,114380.753571429,114394.560663012,114284.647236011,114304.908095238,2904,0,2904
2025.01.16,16:45:00,114304.908095238,114329.513869926,114223.308741289,114229.062619048,2905,0,2905
2025.01.16,17:00:00,114229.062619048,114243.696516707,114152.637388689,114153.217142857,2906,0,2906
2025.01.16,17:15:00,114153.217142857,114155.393600167,114071.309317275,114077.371666667,2907,0,2907
2025.01.16,17:30:00,114077.371666667,114086.386325363,114001.526190476,114001.526190476,2908,0,2908
2025.01.16,17:45:00,114001.526190476,114004.918586078,113910.217523815,113925.680714286,2909,0,2909
2025.01.16,18:00:00,113925.680714286,113939.118139065,113849.835238095,113849.835238095,2910,0,2910
2025.01.16,18:15:00,113849.835238095,113865.34518188,113763.18096848,113773.989761905,2911,0,2911
2025.01.16,18:30:00,113773.989761905,113796.48737579,113679.283027504,113698.144285714,2912,0,2912
2025.01.16,18:45:00,113698.144285714,113710.281784649,113622.298809524,113622.298809524,2913,0,2913
2025.01.16,19:00:00,113622.298809524,113643.634371442,113543.903565929,113546.453333333,2914,0,2914
2025.01.16,19:15:00,113546.453333333,113578.166444003,113455.567378462,113470.607857143,2915,0,2915
2025.01.16,19:30:00,113470.607857143,113475.334526403,113394.762380952,113394.762380952,2916,0,2916
2025.01.16,19:45:00,113394.762380952,113395.917899627,113318.916904762,113318.916904762,2917,0,2917
2025.01.16,20:00:00,113318.916904762,113341.149834053,113229.544621287,113243.071428571,2918,0,2918
2025.01.16,20:15:00,113243.071428571,113258.7250345,113144.600593519,113167.225952381,2919,0,2919
2025.01.16,20:30:00,113167.225952381,113187.207699362,113070.312031864,113091.38047619,2920,0,2920
2025.01.16,20:45:00,113091.38047619,113094.303076597,113015.535,113015.535,2921,0,2921
2025.01.16,21:00:00,113015.535,113028.727433988,112938.645938099,112939.68952381,2922,0,2922
2025.01.16,21:15:00,112939.68952381,112969.004058172,112855.424370181,112863.844047619,2923,0,2923
2025.01.16,21:30:00,112863.844047619,112875.559379012,112769.630533287,112787.998571429,2924,0,2924
2025.01.16,21:45:00,112787.998571429,112798.295455496,112712.153095238,112712.153095238,2925,0,2925
2025.01.16,22:00:00,112712.153095238,112732.412031229,112636.307619048,112636.307619048,2926,0,2926
2025.01.16,22:15:00,112636.307619048,112654.544425427,112560.462142857,112560.462142857,2927,0,2927
2025.01.16,22:30:00,112560.462142857,112593.993479217,112484.616666667,112484.616666667,2928,0,2928
2025.01.16,22:45:00,112484.616666667,112500.79522225,112407.496503355,112408.771190476,2929,0,2929
2025.01.16,23:00:00,112408.771190476,112432.087138338,112318.830992412,112332.925714286,2930,0,2930
2025.01.16,23:15:00,112332.925714286,112339.508357111,112257.080238095,112257.080238095,2931,0,2931
2025.01.16,23:30:00,112257.080238095,112278.162131972,112180.572658759,112181.234761905,2932,0,2932
2025.01.16,23:45:00,112181.234761905,112184.699402908,112091.490628618,112105.389285714,2933,0,2933
2025.01.17,00:00:00,112105.389285714,112119.664577294,112009.888224123,112029.543809524,2934,0,2934
2025.01.17,00:15:00,112029.543809524,112030.261579463,111953.698333333,111953.698333333,2935,0,2935
2025.01.17,00:30:00,111953.698333333,111975.268984891,111877.852857143,111877.852857143,2936,0,2936
2025.01.17,00:45:00,111877.852857143,111880.455890926,111797.533849485,111802.007380952,2937,0,2937
2025.01.17,01:00:00,111802.007380952,111802.83954517,111719.73675582,111726.161904762,2938,0,2938
2025.01.17,01:15:00,111726.161904762,111747.404201715,111637.276660336,111650.316428571,2939,0,2939
2025.01.17,01:30:00,111650.316428571,111674.903673498,111574.470952381,111574.470952381,2940,0,2940
2025.01.17,01:45:00,111574.470952381,111577.340994576,111498.366951888,111498.62547619,2941,0,2941
2025.01.17,02:00:00,111498.62547619,111525.157507435,111407.079226164,111422.78,2942,0,2942
2025.01.17,02:15:00,111422.78,111496.431471984,111422.78,111486.26530303,2943,0,2943
2025.01.17,02:30:00,111486.26530303,111561.294102393,111486.26530303,111549.750606061,2944,0,2944
2025.01.17,02:45:00,111549.750606061,111639.021395023,111534.244084196,111613.235909091,2945,0,2945
2025.01.17,03:00:00,111613.235909091,111704.114877068,111613.235909091,111676.721212121,2946,0,2946
2025.01.17,03:15:00,111676.721212121,111767.684417676,111676.721212121,111740.206515152,2947,0,2947
2025.01.17,03:30:00,111740.206515152,111823.490343065,111740.206515152,111803.691818182,2948,0,2948
2025.01.17,03:45:00,111803.691818182,111890.034975439,111803.691818182,111867.177121212,2949,0,2949
2025.01.17,04:00:00,111867.177121212,111961.086164828,111864.126692255,111930.662424242,2950,0,2950
2025.01.17,04:15:00,111930.662424242,112019.668638114,111926.788713581,111994.147727273,2951,0,2951
2025.01.17,04:30:00,111994.147727273,112074.32323506,111994.147727273,112057.633030303,2952,0,2952
2025.01.17,04:45:00,112057.633030303,112136.871714678,112057.633030303,112121.118333333,2953,0,2953
2025.01.17,05:00:00,112121.118333333,112188.345501496,112111.267387824,112184.603636364,2954,0,2954
2025.01.17,05:15:00,112184.603636364,112258.372185624,112165.903496834,112248.088939394,2955,0,2955
2025.01.17,05:30:00,112248.088939394,112320.352860812,112240.166090198,112311.574242424,2956,0,2956
2025.01.17,05:45:00,112311.574242424,112380.312153527,112311.574242424,112375.059545455,2957,0,2957
2025.01.17,06:00:00,112375.059545455,112444.183511997,112357.383750125,112438.544848485,2958,0,2958
2025.01.17,06:15:00,112438.544848485,112515.902734326,112438.544848485,112502.030151515,2959,0,2959
2025.01.17,06:30:00,112502.030151515,112592.010516989,112497.403350738,112565.515454545,2960,0,2960
2025.01.17,06:45:00,112565.515454545,112629.644837529,112562.904919069,112629.000757576,2961,0,2961
2025.01.17,07:00:00,112629.000757576,112698.059351655,112629.000757576,112692.486060606,2962,0,2962
2025.01.17,07:15:00,112692.486060606,112785.08563431,112681.098021071,112755.971363636,2963,0,2963
2025.01.17,07:30:00,112755.971363636,112842.863022906,112743.727892576,112819.456666667,2964,0,2964
2025.01.17,07:45:00,112819.456666667,112888.632485602,112819.456666667,112882.941969697,2965,0,2965
2025.01.17,08:00:00,112882.941969697,112964.422694121,112882.941969697,112946.427272727,2966,0,2966
2025.01.17,08:15:00,112946.427272727,113023.339163088,112940.992318642,113009.912575758,2967,0,2967
2025.01.17,08:30:00,113009.912575758,113097.715453955,113009.912575758,113073.397878788,2968,0,2968
2025.01.17,08:45:00,113073.397878788,113151.524408234,113073.397878788,113136.883181818,2969,0,2969
2025.01.17,09:00:00,113136.883181818,113200.998652477,113136.04059892,113200.368484849,2970,0,2970
2025.01.17,09:15:00,113200.368484849,113274.228011089,113197.781119918,113263.853787879,2971,0,2971
2025.01.17,09:30:00,113263.853787879,113351.833233805,113260.120439454,113327.339090909,2972,0,2972
2025.01.17,09:45:00,113327.339090909,113399.640040064,113327.339090909,113390.824393939,2973,0,2973
2025.01.17,10:00:00,113390.824393939,113483.586279288,113376.191069941,113454.30969697,2974,0,2974
2025.01.17,10:15:00,113454.30969697,113546.514225204,113454.30969697,113517.795,2975,0,2975
2025.01.17,10:30:00,113517.795,113602.664008666,113517.795,113581.28030303,2976,0,2976
2025.01.17,10:45:00,113581.28030303,113662.195015439,113568.719656192,113644.765606061,2977,0,2977
2025.01.17,11:00:00,113644.765606061,113716.727650284,113638.615437939,113708.250909091,2978,0,2978
2025.01.17,11:15:00,113708.250909091,113799.242964688,113708.250909091,113771.736212121,2979,0,2979
2025.01.17,11:30:00,113771.736212121,113855.328175485,113770.140696644,113835.221515152,2980,0,2980
2025.01.17,11:45:00,113835.221515152,113921.406450837,113835.221515152,113898.706818182,2981,0,2981
2025.01.17,12:00:00,113898.706818182,113993.588455497,113898.706818182,113962.192121212,2982,0,2982
2025.01.17,12:15:00,113962.192121212,114052.123661911,113943.783117611,114025.677424242,2983,0,2983
2025.01.17,12:30:00,114025.677424242,114106.581010544,114021.183692903,114089.162727273,2984,0,2984
2025.01.17,12:45:00,114089.162727273,114160.175904969,114089.162727273,114152.648030303,2985,0,2985
2025.01.17,13:00:00,114152.648030303,114226.551273246,114152.648030303,114216.133333333,2986,0,2986
2025.01.17,13:15:00,114216.133333333,114286.698909387,114199.062337279,114279.618636364,2987,0,2987
2025.01.17,13:30:00,114279.618636364,114373.475098452,114277.076348118,114343.103939394,2988,0,2988
2025.01.17,13:45:00,114343.103939394,114430.382939209,114336.42427439,114406.589242424,2989,0,2989
2025.01.17,14:00:00,114406.589242424,114491.609041882,114406.589242424,114470.074545455,2990,0,2990
2025.01.17,14:15:00,114470.074545455,114540.582191568,114469.663024722,114533.559848485,2991,0,2991
2025.01.17,14:30:00,114533.559848485,114600.158275177,114533.559848485,114597.045151515,2992,0,2992
2025.01.17,14:45:00,114597.045151515,114672.970188292,114587.36942363,114660.530454545,2993,0,2993
2025.01.17,15:00:00,114660.530454545,114739.990486661,114645.985016457,114724.015757576,2994,0,2994
2025.01.17,15:15:00,114724.015757576,114811.53398694,114717.946015524,114787.501060606,2995,0,2995
2025.01.17,15:30:00,114787.501060606,114881.137469537,114787.501060606,114850.986363636,2996,0,2996
2025.01.17,15:45:00,114850.986363636,114917.911691453,114841.860201171,114914.471666667,2997,0,2997
2025.01.17,16:00:00,114914.471666667,114979.327083696,114911.836154176,114977.956969697,2998,0,2998
2025.01.17,16:15:00,114977.956969697,115063.651653626,114968.62935857,115041.442272727,2999,0,2999
2025.01.17,16:30:00,115041.442272727,115114.130106116,115032.550645948,115104.927575758,3000,0,3000
2025.01.17,16:45:00,115104.927575758,115170.636200655,115094.94585798,115168.412878788,3001,0,3001
2025.01.17,17:00:00,115168.412878788,115234.850017996,115160.6883989,115231.898181818,3002,0,3002
2025.01.17,17:15:00,115231.898181818,115317.129915251,115215.169882805,115295.383484849,3003,0,3003
2025.01.17,17:30:00,115295.383484849,115388.472252264,115291.755762528,115358.868787879,3004,0,3004
2025.01.17,17:45:00,115358.868787879,115441.213355361,115355.357625757,115422.354090909,3005,0,3005
2025.01.17,18:00:00,115422.354090909,115516.292726185,115417.446547403,115485.839393939,3006,0,3006
2025.01.17,18:15:00,115485.839393939,115579.529286474,115485.839393939,115549.32469697,3007,0,3007
2025.01.17,18:30:00,115549.32469697,115620.718047909,115544.311033757,115612.81,3008,0,3008
2025.01.17,18:45:00,115612.81,115642.251499364,115504.937521252,115526.123157895,3009,0,3009
2025.01.17,19:00:00,115526.123157895,115543.600201302,115439.436315789,115439.436315789,3010,0,3010
2025.01.17,19:15:00,115439.436315789,115442.446145359,115345.133493737,115352.749473684,3011,0,3011
2025.01.17,19:30:00,115352.749473684,115386.532277188,115241.989096034,115266.062631579,3012,0,3012
2025.01.17,19:45:00,115266.062631579,115279.621233517,115169.294113813,115179.375789474,3013,0,3013
2025.01.17,20:00:00,115179.375789474,115193.330005645,115092.688947368,115092.688947368,3014,0,3014
2025.01.17,20:15:00,115092.688947368,115113.243624029,115006.002105263,115006.002105263,3015,0,3015
2025.01.17,20:30:00,115006.002105263,115008.429116029,114909.467566532,114919.315263158,3016,0,3016
2025.01.17,20:45:00,114919.315263158,114919.494488224,114832.628421053,114832.628421053,3017,0,3017
2025.01.17,21:00:00,114832.628421053,114869.681267046,114720.807191847,114745.941578947,3018,0,3018
2025.01.17,21:15:00,114745.941578947,114785.588799982,114659.254736842,114659.254736842,3019,0,3019
